"","scenario","region","direct","transformation","enduse","ghg","Units","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"1858","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","cement","N2O","MTCO2e",1.24608815967243e-07,1.48627799538019e-07,1.60941097167769e-07,1.45187199215131e-07,1.19264367457985e-07,1.13017290413587e-07,1.21757762013908e-07,1.41161177189404e-07,3.58674764603779e-07,5.92855204677474e-07,7.70307701139057e-07,8.42053950708424e-07,8.81735214009493e-07,8.10968768376661e-07,8.43349870741772e-07,8.94924501772466e-07,8.85502955826762e-07,7.86542831937673e-07,6.07276022918726e-07,4.36158800106487e-07
"1859","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","chemical energy use","CH4","MTCO2e",1.62486140022437e-05,1.22542873810494e-06,4.1152686963651e-05,3.66903942746666e-05,2.87168193183166e-05,2.45757125514255e-05,1.85679720928719e-05,1.32837641124713e-05,2.56105953713355e-05,3.55951088537034e-05,3.7110352904072e-05,3.10599759775229e-05,2.45269504292118e-05,1.75340839504976e-05,1.46495544531689e-05,1.28143029724547e-05,1.06282589328442e-05,8.0388459825791e-06,5.34174689324119e-06,3.33573309690205e-06
"1860","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","chemical energy use","CO2","MTCO2e",0.000323999397693123,2.49121370392489e-05,0.000953449339065089,0.00103899591832521,0.00105286223071797,0.000951000700641224,0.000633636943418404,0.000297451153794613,0.000195772273335806,0.000126704929057142,9.57545656682954e-05,8.68687775906541e-05,8.39901805642687e-05,7.49410854483738e-05,6.84133999641437e-05,6.24006509746383e-05,5.62209476478517e-05,4.97999024138995e-05,4.29852391761682e-05,3.72451736915376e-05
"1861","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","chemical energy use","N2O","MTCO2e",1.55315518666535e-09,1.02864698116323e-10,3.45443540854874e-09,3.4713854029872e-09,3.57927372223692e-09,3.41623746914034e-09,2.74699179292581e-09,2.12933819586317e-09,4.27948199458496e-09,6.15233877312554e-09,6.63164085960109e-09,5.75809412128204e-09,4.73605972542174e-09,3.54276554835807e-09,3.11382211722079e-09,2.88345767178548e-09,2.55124930016355e-09,2.07726038557157e-09,1.50301291959089e-09,1.03678926804773e-09
"1862","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","chemical feedstocks","CH4","MTCO2e",0.00054181351169928,0.00143803372185376,0.00031130101066216,0.0002787801634313,0.00022230688952863,0.00020418737726896,0.00018294127643396,0.00016843910495727,0.00039476589847913,0.00063783250398588,0.00080009079575491,0.00085353462111714,0.00087569506915094,0.00078576060052618,0.00079241910449221,0.0008150314358185,0.00077859133868444,0.00066102128480598,0.00048081519943363,0.0003203124423666
"1863","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","chemical feedstocks","CO2","MTCO2e",0.000916758628501585,0.00195190417764009,0.000417931706432774,0.000410746892738931,0.000412334797448612,0.000433190115140349,0.000422334499975889,0.000392212387037165,0.000610662659746551,0.000952879198326249,0.0012320750440723,0.00134537527914482,0.00138039241854823,0.00127131118327171,0.00119780249994312,0.00111027709852199,0.000999666066066604,0.000881598888586371,0.000758185488955034,0.000653271267268597
"1864","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","chemical feedstocks","N2O","MTCO2e",5.17902921310652e-08,1.20711143846956e-07,2.61312034108058e-08,2.63762057919891e-08,2.77084031884602e-08,2.83838186783831e-08,2.70647856663025e-08,2.70001647745168e-08,6.59646341727942e-08,1.1024440636382e-07,1.42976673550762e-07,1.582336279887e-07,1.69093347366034e-07,1.58763103488067e-07,1.68431889281274e-07,1.83397306229527e-07,1.86896143618937e-07,1.70809757012729e-07,1.35287476386949e-07,9.95572766227247e-08
"1865","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","comm heating","CH4","MTCO2e",6.03688830201674e-05,0.00012851204736608,6.45674484050955e-05,7.62426948029012e-05,5.81554514883657e-05,6.08256411158694e-05,6.86220973382193e-05,8.20057841366776e-05,0.00025002883095149,0.00049505752978683,0.00080651012443518,0.0010645907405123,0.00131016211679885,0.00136105744868404,0.00154493836399985,0.00175600773505211,0.00184662538613255,0.00170014342372667,0.00133130929008437,0.00095707852487758
"1866","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","comm heating","CO2","MTCO2e",0.00184810827514162,0.0040410084277721,0.00286489785235337,0.00364619610533459,0.00350054187497132,0.00418602901596524,0.00511223625515116,0.00611954319508262,0.011155439645056,0.0180217623124245,0.0266349240718455,0.0340710265210817,0.0407654275671502,0.0439618433362073,0.0478492174379784,0.0516743939351271,0.0545846778165707,0.0555138076121634,0.0542290566549593,0.0528010463465318
"1867","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","comm heating","N2O","MTCO2e",5.77047640881984e-09,1.07875330042173e-08,5.41991535588464e-09,7.21354411843819e-09,7.24851443364281e-09,8.45529234725944e-09,1.01521230890803e-08,1.31452235198906e-08,4.1779344238972e-08,8.55668582993639e-08,1.44123811183144e-07,1.97360541712951e-07,2.52987262034587e-07,2.7500195916406e-07,3.28382904950739e-07,3.95134560672925e-07,4.4327125955466e-07,4.39321836934158e-07,3.74591889686871e-07,2.97472463907136e-07
"1868","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","comm others","CH4","MTCO2e",0.00011387906441293,0.00024241969642954,0.00012179624827853,0.00011289733861268,6.59430763784946e-05,3.76150274964754e-05,2.37363564151577e-05,1.64078666096603e-05,3.09960926610411e-05,3.76034513217092e-05,4.56501844060534e-05,4.53784775021087e-05,4.24268955519284e-05,3.45280767317677e-05,3.10105764968589e-05,2.86296157243172e-05,2.50404406376186e-05,1.96070222280627e-05,1.3236530768409e-05,8.37617469586076e-06
"1869","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","comm others","CO2","MTCO2e",0.00348622254818077,0.00762277472962249,0.00540420368659161,0.00539908386380114,0.00396930304030264,0.00258868291768295,0.00176831553402602,0.00122440619015454,0.00138294264131954,0.0013688976714007,0.001507589999579,0.00145228533680764,0.00132011240201303,0.00111524553028645,0.000960446966757887,0.000842487691208372,0.000740177104638086,0.000640219092047617,0.000539170561423745,0.000462103566710302
"1870","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","comm others","N2O","MTCO2e",1.08853505610466e-08,2.03491464785122e-08,1.02238104902698e-08,1.06815470654885e-08,8.21916653890913e-09,5.22881548469077e-09,3.51161537405753e-09,2.63012025723766e-09,5.17938839461251e-09,6.49946520800766e-09,8.15771353449699e-09,8.41254818505691e-09,8.19247023302362e-09,6.9764055562708e-09,6.59142360079074e-09,6.4421986336678e-09,6.01080638476836e-09,5.066509626088e-09,3.72437652945585e-09,2.60342412887491e-09
"1871","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","construction","CH4","MTCO2e",6.68675393923493e-05,0.00045176070144076,0.00042745805686892,0.00040309038341473,0.00031494257574564,0.00028674446270339,0.00025607722971243,0.00023646945924017,0.00055302401870906,0.00089594279765463,0.00116936101198972,0.0013185115820107,0.00143930931291696,0.00137692485316579,0.00148142976643409,0.00162685095606159,0.00166068769711632,0.00150742094108626,0.00117277900175464,0.00083640912279227
"1872","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","construction","CO2","MTCO2e",0.000113141131368885,0.000613193965506682,0.000573876309478303,0.000593902092755408,0.000584155459389377,0.000608337638083859,0.000591174670221851,0.000550621846948786,0.000855471861854484,0.0013384787533409,0.00180072127816977,0.00207829049205007,0.00226883961493903,0.00222777772667933,0.00223929517557756,0.00221617876298211,0.0021322265669517,0.00201043545319956,0.00184932594046305,0.00170584084578317
"1873","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","construction","N2O","MTCO2e",6.3916630435332e-09,3.79216079479137e-08,3.58816484722301e-08,3.8137558909706e-08,3.92545453201005e-08,3.98599705097467e-08,3.78846997861055e-08,3.79051786415333e-08,9.24092664119518e-08,1.54856770776238e-07,2.08965468121016e-07,2.44433987801931e-07,2.77925088526774e-07,2.78207971756363e-07,3.14883895382488e-07,3.66071871422964e-07,3.98638041454303e-07,3.89521806001175e-07,3.2998605637651e-07,2.59966842974822e-07
"1874","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","construction energy use","CO2","MTCO2e",0.00122020929195286,0.00680321728639444,0.00650471865167644,0.00688183287647726,0.00648915326992287,0.00612258930519129,0.00557658496834084,0.0049068042772068,0.00639553533005665,0.00723497993349509,0.00739629375567479,0.00697236457690598,0.00643681409891634,0.00559537447180571,0.00500353698810176,0.00451515632786468,0.00402650362179636,0.00350185924885128,0.00295013902563829,0.00246682539590684
"1875","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Domestic Aviation","CH4","MTCO2e",0.00043846342348801,0.00052971874398092,0.00041700666016113,0.00050883267858465,0.00039573581297991,0.00039856746006785,0.00042975464782012,0.00047970927547813,0.00137438033123301,0.00258806250962365,0.00411490693757404,0.00533593589070192,0.00648913639390965,0.00672787026437678,0.00765891310345173,0.00878808288460135,0.00934327271346376,0.00874042866798947,0.00696582324471044,0.00503949856646203
"1876","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Domestic Aviation","CO2","MTCO2e",0.013422945139375,0.0166567273882634,0.0185027899029301,0.0243341136789805,0.0238205416009295,0.0274294786756568,0.0320159125633784,0.03579748478358,0.0613227338967344,0.0942196606132922,0.135898648051995,0.17077439794442,0.201912779776917,0.217313336946503,0.237212530850835,0.258611429937251,0.276181734731798,0.285399619355752,0.283747927179335,0.27803020806262
"1877","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Domestic Aviation","N2O","MTCO2e",4.19113741183968e-08,4.44655466220098e-08,3.50043382035699e-08,4.81421464097286e-08,4.93246407495978e-08,5.54043382552875e-08,6.35789673007318e-08,7.68956204383701e-08,2.29656351050955e-07,4.47326552383153e-07,7.35336175627629e-07,9.8920942843044e-07,1.2530272614471e-06,1.35936767804629e-06,1.62793299220383e-06,1.97748290081488e-06,2.24279612701181e-06,2.25855132245033e-06,1.95998098405477e-06,1.56634175405167e-06
"1878","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Domestic Ship","CH4","MTCO2e",0.00017825148395597,0.00020749360245153,8.59581908135512e-05,8.75194065294774e-05,4.93174342574149e-05,3.79249522468745e-05,3.09284504427562e-05,2.58169894659947e-05,5.5869995783503e-05,8.09148464039695e-05,0.00011741016902496,0.00014110355683738,0.00016082989543864,0.0001579830233738,0.00017223912356716,0.0001913933222433,0.00019888401798298,0.00018328360267834,0.00014478879694963,0.00010430724346472
"1879","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Domestic Ship","CO2","MTCO2e",0.0054569125381602,0.00652453479538572,0.00381401820726476,0.00418545632283709,0.00296855287246165,0.00261000289180564,0.00230411756159588,0.001926555455919,0.00249283364717067,0.00294573760395896,0.00387759477483294,0.00451597131868474,0.00500429561852791,0.00510292450671153,0.00533460408785372,0.00563224405033216,0.00587889485008664,0.00598472980358181,0.00589784814924748,0.00575463088643342
"1880","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Domestic Ship","N2O","MTCO2e",1.70385127493817e-08,1.7417387167084e-08,7.2154952667707e-09,8.2804667627762e-09,6.14694108456226e-09,5.27189771649633e-09,4.57563158266376e-09,4.13836780800169e-09,9.33577050928863e-09,1.39855042696644e-08,2.09812629982621e-08,2.61586667583157e-08,3.10556337865609e-08,3.19205048871836e-08,3.66101231357338e-08,4.30670747006103e-08,4.77409060974976e-08,4.73609978339729e-08,4.07393754845778e-08,3.24200490453825e-08
"1881","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Freight Rail","CH4","MTCO2e",5.15647650741908e-05,7.19308689351568e-05,7.76746512218022e-05,8.22397305164876e-05,6.65486187094902e-05,6.43797269907532e-05,5.81469134119467e-05,5.1357653443842e-05,0.00011166024450635,0.0001558248556097,0.00021306106019353,0.00023811488195415,0.00024900497366611,0.00022021010768079,0.00021073828936535,0.00019717691255912,0.00016170571374771,0.00010450673956108,4.34761287409967e-05,0
"1882","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Freight Rail","CO2","MTCO2e",0.00157858699645975,0.00226182137653092,0.00344647440857444,0.00393297661787571,0.00400573171589992,0.00443063679050228,0.00433185421564372,0.00383247495873583,0.00498211507113737,0.00567287067498816,0.00703655482991046,0.00762078242088164,0.00774791603585559,0.00711289132910204,0.00652701417905479,0.00580242167333545,0.0047799217165374,0.00341243717629185,0.00177096854005869,0
"1883","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Freight Rail","N2O","MTCO2e",4.92891777188509e-09,6.03800685277062e-09,6.52015907890214e-09,7.78094118922168e-09,8.29464153246639e-09,8.94934114885222e-09,8.60239842712301e-09,8.23244166351967e-09,1.86582154357388e-08,2.69331189553179e-08,3.80741308502714e-08,4.41432376819032e-08,4.80819020127853e-08,4.44935010630875e-08,4.47932767149228e-08,4.43684906186263e-08,3.88164789395953e-08,2.70048350952294e-08,1.22329238912826e-08,0
"1884","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Heavy truck","CH4","MTCO2e",0.00086693263640779,0.00120934293529817,0.00130592093727136,0.0012715931760286,0.00092891462675425,0.00070458483153188,0.00045367333832439,0.00032287178687578,0.00050650871190871,0.00040114075986572,0.00015394298209059,2.95466391996851e-05,0,0,0,0,0,0,0,0
"1885","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Heavy truck","CO2","MTCO2e",0.0265398827460488,0.0380271874365449,0.0579443807682666,0.0607351565829581,0.0557426905436026,0.0482110749276846,0.0334910015631358,0.0238524482652658,0.0223414958665744,0.0144058513155131,0.00500540400004568,0.000929682012347974,0,0,0,0,0,0,0,0
"1886","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Heavy truck","N2O","MTCO2e",8.28674322954753e-08,1.01514426820877e-07,1.09621506135431e-07,1.20309145678809e-07,1.15780221928071e-07,9.79434104557646e-08,6.71175576316594e-08,5.17551518033772e-08,8.46366467192643e-08,6.93340722891522e-08,2.75096971650943e-08,5.47754221067227e-09,0,0,0,0,0,0,0,0
"1887","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","industrial energy use","CH4","MTCO2e",0.00517919720320644,0.0042292456933468,0.00430341809438908,0.00444166628044319,0.00373363308236693,0.00369221338238163,0.00335043309479348,0.00293346521260796,0.00647388500803492,0.00955815483652468,0.0108485588768647,0.0103699747485059,0.00969565608135428,0.00819842445718056,0.00795977352403479,0.00794755681058037,0.00739868629722227,0.00616249384387622,0.0044316008644359,0.00295378629800178
"1888","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","industrial energy use","CO2","MTCO2e",0.10327414431966,0.0859784167266341,0.0997042869181115,0.125777764322249,0.139268942344163,0.157031634746027,0.162054362604697,0.153628819477141,0.223833797413661,0.287135584213433,0.31353661880842,0.299895436198531,0.278854355138749,0.248420164553127,0.233170759984112,0.222417764039786,0.210108268249464,0.194419021062448,0.175422590680346,0.158498600895673
"1889","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","industrial energy use","N2O","MTCO2e",4.950635788266e-07,3.55010510181639e-07,3.61237161893647e-07,4.20239024291899e-07,4.65361244644058e-07,5.13249724684863e-07,4.95671372625441e-07,4.7022361060881e-07,1.08177392697037e-06,1.65205300655149e-06,1.93864355053627e-06,1.92245128201086e-06,1.87219387143019e-06,1.65649347862801e-06,1.69188209282683e-06,1.78834882448773e-06,1.7760099144354e-06,1.59240572166128e-06,1.24692417795854e-06,9.18075231114517e-07
"1890","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","industrial feedstocks","CH4","MTCO2e",0.00210949877670687,0.00192313107683105,0.00182256650194052,0.00184423982284643,0.00224356492286493,0.00276079859067071,0.00320785536355264,0.00369203878747389,0.0103686227862356,0.0195738330467379,0.0272471736486701,0.0317865519811602,0.0351797770347729,0.0335294317687237,0.03557624791183,0.0382777399880823,0.0380666828686677,0.0335200810723433,0.0252319002385126,0.0173408099869481
"1891","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","industrial feedstocks","CO2","MTCO2e",0.0227493237842473,0.0232071437125934,0.0254886825791388,0.0317929760284261,0.038967694991002,0.0461360723192341,0.0520882210183881,0.05647057666494,0.0933189608478216,0.138275932232527,0.183382107064774,0.209943159882861,0.225374418946464,0.219881864319887,0.218654851807701,0.215662429284543,0.207350588262169,0.192736875172548,0.172013903225224,0.150698679255368
"1892","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","industrial feedstocks","N2O","MTCO2e",2.01640519360856e-07,1.6143109060937e-07,1.52989724930942e-07,1.74488918072412e-07,2.7963866344421e-07,3.8377497988973e-07,4.74578069834292e-07,5.91820145571218e-07,1.73257723527982e-06,3.38318538333679e-06,4.86908519960046e-06,5.8927913605277e-06,6.79307954099613e-06,6.77462912015347e-06,7.56187554711763e-06,8.61320691921359e-06,9.13767707786235e-06,8.661683117654e-06,7.0995262041145e-06,5.38974947078947e-06
"1893","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","International Aviation","CH4","MTCO2e",0.00054570390810057,0.00065927937863809,0.00051900078123775,0.00055718820540895,0.00044353618844142,0.00042094021909751,0.00042195836114412,0.00045034491715242,0.00123859621624855,0.00223576384545072,0.00330764536478644,0.00401599457476333,0.00459948055966897,0.00451839002940504,0.00490653740622625,0.00539111138008462,0.00550637966131966,0.00495910670873124,0.00381346774646381,0.00266672135319247
"1894","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","International Aviation","CO2","MTCO2e",0.0167059953120894,0.0207306423170986,0.0230284486133995,0.0266467087962259,0.0266978176263828,0.0289691450236288,0.0314351851577123,0.0336061101281943,0.0552641882455254,0.0813939751272164,0.109238155540926,0.12852992087597,0.143114533666991,0.145946394920143,0.151966156264268,0.158647544574724,0.162764750608399,0.161929168226322,0.15533857236108,0.147123297878626
"1895","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","International Aviation","N2O","MTCO2e",5.21621631932994e-08,5.53410999343778e-08,4.35659201878052e-08,5.27172040859964e-08,5.52824951312392e-08,5.85143460536473e-08,6.24255653348554e-08,7.21886225384868e-08,2.06967082535275e-07,3.86434457904113e-07,5.91078080202816e-07,7.4451038754118e-07,8.88141993003921e-07,9.12941706872942e-07,1.0429043929847e-06,1.21310082193079e-06,1.32177314705459e-06,1.28144710524291e-06,1.07299941497237e-06,8.28851709518194e-07
"1896","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","International Ship","CH4","MTCO2e",0.00115521482847838,0.00132412348242404,0.00022473413305246,0.00022058277723505,0.00015731832632514,0.00013298680642167,0.0001205038999049,0.0001182714229542,0.00030402348870268,0.00052102789259881,0.00073243186104838,0.00085364301147937,0.00094696186994098,0.00090960700508267,0.00097429522183971,0.00106366029510775,0.00108613904278046,0.00098283326359205,0.00076277774319504,0.00054291232161211
"1897","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","International Ship","CO2","MTCO2e",0.0353653231236446,0.04163618956319,0.00997158816432855,0.0105490011309915,0.00946942172741816,0.00915219637585,0.00897733741121077,0.00882578058554247,0.0135650707376639,0.0189681992527697,0.0241893176640432,0.0273205808028694,0.0294651392437197,0.0293806993240564,0.0301760006537153,0.0313009044484577,0.0321056199980043,0.0320922531470566,0.0310711570720066,0.0299525906708102
"1898","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","International Ship","N2O","MTCO2e",1.10423443028197e-07,1.11149312932645e-07,1.8864613807882e-08,2.08699810449527e-08,1.96082074828781e-08,1.84863209987656e-08,1.78276454961603e-08,1.89584711263464e-08,5.08017493138901e-08,9.00556342920717e-08,1.30885984004457e-07,1.58253722077247e-07,1.82854692297826e-07,1.83786296977357e-07,2.07090394466624e-07,2.39343446514012e-07,2.60721110605498e-07,2.53966876403172e-07,2.14623572720966e-07,1.68744216694399e-07
"1899","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","iron and steel","CH4","MTCO2e",7.9979899236111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1900","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","iron and steel","CO2","MTCO2e",0.00159481499485142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","iron and steel","N2O","MTCO2e",7.64503331240345e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Large Car and Truck","CH4","MTCO2e",0.00093472676102353,0.00130390997432631,0.00140802779462581,0.00103903688863168,0.00069144981168688,0.00058573149282751,0.00049151619878889,0.00041322027926778,0.0009230216350535,0.0010617739740227,0.00081800879924402,0.00051078256747386,0.00032278495257558,0.00021477822158363,0.00019898153013558,0.00018181047147582,0.00014857960265275,0.00010185766086954,5.41153047831711e-05,2.13308453423284e-05
"1903","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Large Car and Truck","CO2","MTCO2e",0.0285921039319673,0.040975539204382,0.0624546792848881,0.0496740826951414,0.0415811494949558,0.040200838840201,0.0364792607165689,0.0306957428137512,0.0409792740415679,0.0384374920589835,0.0268629581099434,0.0162742264090572,0.010022192784235,0.00693743140314201,0.00616287477995815,0.00535023433827407,0.00439193033575473,0.00332593187870206,0.0022043495324766,0.00117682595799267
"1904","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Large Car and Truck","N2O","MTCO2e",8.93476647791711e-08,1.09452554611504e-07,1.18192551418875e-07,9.83063158536752e-08,8.61825299586002e-08,8.14217642099163e-08,7.27161241631508e-08,6.623768056255e-08,1.5423516753714e-07,1.83519404745291e-07,1.46178630815032e-07,9.46920918790482e-08,6.23285319663983e-08,4.33959872732625e-08,4.22943299357885e-08,4.09107541717101e-08,3.56656353295098e-08,2.6320305719231e-08,1.52264800003194e-08,6.62990439788219e-09
"1905","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Light truck","CH4","MTCO2e",0.00038237955352938,0.00053340729310269,0.00057600426960734,0.00055350316974951,0.00038836173361583,0.0002452870877415,0.00010356556692763,5.44090371531734e-05,6.48936064750842e-05,4.43670186743318e-05,1.58333500891616e-05,3.28212978081998e-06,0,0,0,0,0,0,0,0
"1906","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Light truck","CO2","MTCO2e",0.0117050321703717,0.0167716763292165,0.0255567656897601,0.0264434350480867,0.0233223043013165,0.0168175506621158,0.0076625967231672,0.00402664914898121,0.00286658730917228,0.00159607420745362,0.000515822185457762,0.000103490634418817,0,0,0,0,0,0,0,0
"1907","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Light truck","N2O","MTCO2e",3.65504889682858e-08,4.47751700869244e-08,4.83509022427715e-08,5.23685520954541e-08,4.84055330935243e-08,3.40970353590105e-08,1.53217465513721e-08,8.72156717248696e-09,1.0843598770243e-08,7.66849542053521e-09,2.82942853351662e-09,6.08461906406518e-10,0,0,0,0,0,0,0,0
"1908","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Medium truck","CH4","MTCO2e",0.00371159192646822,0.00517755232189143,0.00559101880523197,0.00546995148516717,0.00402751522481442,0.00305052162130451,0.00192105229608257,0.00133714403274966,0.00206416035315995,0.00160295378773938,0.00061147412859191,0.00012223816259314,0,0,0,0,0,0,0,0
"1909","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Medium truck","CO2","MTCO2e",0.11362519668868,0.162805197269222,0.248076539324115,0.261319200897167,0.241812181560751,0.208935693533826,0.142022722183363,0.0989352738542514,0.0912026941856176,0.0576818467114221,0.0199277153916045,0.00385587067942144,0,0,0,0,0,0,0,0
"1910","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Medium truck","N2O","MTCO2e",3.54779690783678e-07,4.34613078681707e-07,4.69320833113874e-07,5.17528091917187e-07,5.01990810691649e-07,4.24048997208779e-07,2.84205236022837e-07,2.14339236845621e-07,3.44917286662183e-07,2.77058142464745e-07,1.09270769433027e-07,2.26612810625891e-08,0,0,0,0,0,0,0,0
"1911","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Mini Car","CH4","MTCO2e",0.00074352471331651,0.00103718598481164,0.00112001076252828,0.00081427941301162,0.00056990018191327,0.00050219238700927,0.00041144218017823,0.00031860299397487,0.00066223432303028,0.00071698604413869,0.00049736963540984,0.00027559861546831,0.00015267996780452,9.22117228090996e-05,8.14264584259965e-05,7.11685719199699e-05,5.62065764096243e-05,3.72899522101911e-05,1.93361399870662e-05,7.50931004248323e-06
"1912","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Mini Car","CO2","MTCO2e",0.0227434852250698,0.0325938554014863,0.0496793791201307,0.0389288450329634,0.034288528318809,0.0345356058576854,0.0306236889521537,0.0237495910757394,0.0295129795705399,0.0260669422136951,0.0164033884202146,0.00881052445062059,0.0047481279726727,0.00297847494237622,0.00252194742329406,0.00209431733731669,0.00166143252416705,0.0012176206679758,0.000787642010521761,0.000414290717940654
"1913","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","Mini Car","N2O","MTCO2e",7.10712473532793e-08,8.7063261943016e-08,9.40158497900939e-08,7.70413543970356e-08,7.1032544475396e-08,6.98091030169777e-08,6.08697754692873e-08,5.10708801092118e-08,1.10658101481553e-07,1.23925482494639e-07,8.88802325603023e-08,5.10922084650032e-08,2.94819141288953e-08,1.86313990308886e-08,1.7307523446147e-08,1.60142588429329e-08,1.3492048851624e-08,9.63582841043997e-09,5.44062996551761e-09,2.33399131055187e-09
"1914","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","mining energy use","CH4","MTCO2e",0,1.97178180133781e-05,0.00023175446368498,0.00020476154238585,0.00014250292865305,0.00010617009523034,7.25997408074777e-05,5.29142679262748e-05,9.33928869087302e-05,0.00011085677306354,0.00011283616307638,0.00010650532186261,0.00010167708294931,8.73411705919562e-05,8.46007044880349e-05,8.41416327956566e-05,7.84811756810772e-05,6.59179739579368e-05,4.80445879641228e-05,3.26170921181702e-05
"1915","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","natural gas","refining","mining energy use","CO2","MTCO2e",0,0.000400853715814239,0.00536943319325599,0.00579841588877245,0.00531558733894763,0.00451551829316821,0.00351155036786458,0.00277119816579863,0.00322906181457032,0.00333024359617844,0.00326111527012262,0.00308010484499897,0.00292431648657181,0.00264653718427158,0.00247827761232871,0.00235477809011203,0.00222872985595043,0.00207965293532053,0.00190185084197246,0.00175024912758192
